SEQN,RIAGENDR,RIDAGEYR,RIDRETH1,RIDEXPRG,SIALANG
70212,2,40,3,2,1
70213,1,35,3,,1
70214,1,21,4,,1
70215,2,80,3,,1
70216,2,0,4,,1
70217,1,40,5,,1
70218,1,0,1,,2
70219,2,69,5,,1
70220,2,31,1,2,2
70221,2,11,4,,1
70222,1,60,3,,1
70223,1,47,3,,1
70224,2,19,3,,1
70225,1,25,3,,1
70226,2,70,4,,1
70227,2,46,5,,1
70228,1,67,4,,1
70229,2,30,1,2,2
70230,1,24,5,,1
70231,2,37,5,2,1
70232,2,18,5,,1
70233,2,12,1,,2
70234,1,63,3,,1
70235,1,61,2,,2
70236,2,63,4,,1
70237,1,13,3,,1
70238,2,25,1,2,1
70239,2,43,4,2,1
70240,2,4,4,,1
70241,1,13,4,,1
70242,1,1,4,,1
70243,2,51,5,,1
70244,1,80,3,,1
70245,2,1,4,,1
70246,2,72,4,,1
70247,2,54,5,,1
70248,2,67,2,,2
70249,1,7,3,,1
70250,2,0,2,,1
70251,2,43,1,2,1
70252,1,40,5,,1
70253,1,0,5,,1
70254,2,42,3,2,1
70255,2,38,1,2,2
70256,2,16,5,,1
70257,2,1,4,,1
70258,2,24,3,2,1
70259,1,65,4,,1
70260,2,0,2,,1
70261,1,24,3,,1
70262,1,7,2,,1
70263,2,49,5,,1
70264,2,23,5,2,1
70265,2,46,3,,1
70266,2,62,4,,1
70267,1,32,3,,1
70268,1,46,3,,1
70269,1,0,3,,1
70270,2,2,4,,1
70271,1,34,4,,1
70272,2,1,4,,1
70273,2,8,1,,1
70274,2,80,3,,1
70275,2,20,4,2,1
70276,2,51,3,,1
70277,2,0,1,,2
70278,2,36,4,3,1
70279,2,53,4,,1
70280,1,18,2,,1
70281,2,30,5,2,1
70282,1,24,1,,2
70283,1,11,1,,2
70284,2,4,5,,1
70285,2,37,4,2,1
70286,1,18,3,,1
70287,2,46,5,,1
70288,2,37,3,2,1
70289,1,8,3,,1
70290,1,60,4,,1
70291,2,25,3,2,1
70292,2,48,4,,1
70293,2,51,5,,1
70294,1,60,4,,1
70295,1,47,4,,1
70296,2,0,3,,1
70297,1,73,3,,1
70298,2,42,4,2,1
70299,1,62,5,,1
70300,1,46,3,,1
70301,2,51,4,,1
70302,1,23,3,,1
70303,1,56,2,,1
70304,2,65,3,,1
70305,1,0,3,,1
70306,1,20,4,,1
70307,1,22,1,,1
70308,1,5,1,,1
70309,1,2,1,,1
70310,2,11,4,,1
70311,1,7,1,,2
70312,2,73,2,,2
70313,2,37,4,2,1
70314,1,5,3,,1
70315,2,5,5,,1
70316,1,2,4,,1
70317,1,51,5,,1
70318,2,23,3,2,1
70319,1,55,5,,1
70320,1,4,2,,1
70321,1,63,2,,2
70322,1,16,1,,2
70323,2,7,4,,1
70324,2,14,3,,1
70325,2,6,1,,1
70326,1,35,5,,1
70327,2,62,2,,1
70328,1,27,1,,2
70329,2,60,2,,2
70330,1,77,5,,1
70331,1,52,1,,2
70332,1,80,3,,1
70333,2,20,1,2,1
70334,1,11,4,,1
70335,2,53,3,,1
70336,2,74,1,,1
70337,1,38,5,,1
70338,2,36,4,2,1
70339,2,55,3,,1
70340,2,16,5,,1
70341,1,62,5,,1
70342,2,61,5,,1
70343,1,11,5,,1
70344,1,1,4,,1
70345,1,5,1,,2
70346,2,11,1,,1
70347,1,70,4,,1
70348,2,9,3,,1
70349,2,80,4,,1
70350,2,18,3,,1
70351,2,80,3,,1
70352,2,55,3,,1
70353,1,6,4,,1
70354,1,17,4,,1
70355,1,65,5,,1
70356,2,25,3,2,1
70357,2,43,5,2,1
70358,2,44,3,2,1
70359,1,80,3,,1
70360,2,8,4,,1
70361,2,80,3,,1
70362,2,61,4,,1
70363,2,62,3,,1
70364,1,73,5,,1
70365,2,7,5,,1
70366,2,49,4,,1
70367,2,36,3,2,1
70368,1,55,4,,1
70369,2,22,3,2,1
70370,1,6,4,,1
70371,2,2,1,,2
70372,1,61,1,,2
70373,1,5,1,,2
70374,1,4,3,,1
70375,2,19,1,,1
70376,1,17,1,,1
70377,1,3,2,,1
70378,1,53,4,,1
70379,2,2,2,,1
70380,1,9,4,,1
70381,1,24,5,,1
70382,1,1,1,,1
70383,2,4,3,,1
70384,1,25,4,,1
70385,2,57,4,,1
70386,1,38,4,,1
70387,2,60,1,,2
70388,1,12,3,,1
70389,2,56,2,,2
70390,2,8,1,,1
70391,2,80,3,,1
70392,1,0,2,,1
70393,1,9,4,,1
70394,1,47,5,,1
70395,1,36,3,,1
70396,1,6,5,,1
70397,1,19,1,,1
70398,2,57,2,,2
70399,1,24,5,,1
70400,2,21,4,1,1
70401,1,47,5,,1
70402,1,80,3,,1
70403,1,13,1,,2
70404,2,7,2,,1
70405,2,61,3,,1
70406,2,41,3,2,1
70407,2,3,4,,1
70408,1,33,4,,1
70409,1,44,3,,1
70410,1,6,2,,1
70411,2,23,2,2,1
70412,1,14,1,,2
70413,1,51,5,,1
70414,2,25,3,2,1
70415,2,80,3,,1
70416,1,25,2,,1
70417,1,80,1,,2
70418,2,80,3,,1
70419,1,2,2,,2
70420,2,55,2,,2
70421,2,51,2,,1
70422,2,9,2,,1
70423,1,52,3,,1
70424,1,28,2,,2
70425,1,77,3,,1
70426,1,66,1,,2
70427,2,36,3,2,1
70428,2,0,3,,1
70429,2,44,3,2,1
70430,2,37,3,2,1
70431,2,20,2,2,1
70432,2,42,3,2,1
70433,1,16,1,,1
70434,2,0,3,,1
70435,2,17,2,,1
70436,2,8,4,,1
70437,1,43,1,,2
70438,1,42,3,,1
70439,2,24,3,2,1
70440,1,14,4,,1
70441,2,2,2,,2
70442,2,57,3,,1
70443,2,52,2,,1
70444,1,13,1,,2
70445,2,71,3,,1
70446,2,45,1,,2
70447,1,29,4,,1
70448,1,29,1,,2
70449,2,12,2,,1
70450,1,15,3,,1
70451,2,35,3,2,1
70452,1,17,5,,1
70453,2,1,4,,1
70454,2,2,2,,2
70455,1,69,4,,1
70456,1,0,1,,1
70457,2,40,5,2,1
70458,2,35,4,2,1
70459,2,4,4,,1
70460,2,5,4,,1
70461,2,5,1,,1
70462,1,8,2,,2
70463,2,7,3,,1
70464,2,60,4,,1
70465,1,4,5,,1
70466,2,25,3,1,1
70467,1,12,2,,1
70468,2,0,5,,1
70469,2,0,2,,1
70470,2,43,5,2,1
70471,2,16,5,,1
70472,1,12,3,,1
70473,2,50,3,,1
70474,1,44,4,,1
70475,1,16,5,,1
70476,1,30,3,,1
70477,1,9,2,,1
70478,2,34,5,3,1
70479,2,25,5,2,1
70480,2,60,3,,1
70481,1,24,3,,1
70482,1,17,5,,1
70483,1,20,5,,1
70484,2,19,1,,1
70485,1,34,5,,1
70486,1,10,2,,2
70487,2,53,4,,1
70488,2,6,4,,1
70489,1,40,2,,2
70490,1,43,3,,1
70491,2,5,4,,1
70492,2,0,4,,1
70493,1,52,5,,1
70494,1,25,1,,1
70495,1,68,3,,1
70496,2,30,4,3,1
70497,2,3,4,,1
70498,2,63,3,,1
70499,2,47,1,,2
70500,1,15,1,,1
70501,2,49,3,,1
70502,1,71,3,,1
70503,2,18,4,,1
70504,1,59,4,,1
70505,2,40,2,2,2
70506,2,9,4,,1
70507,2,80,2,,1
70508,1,0,4,,1
70509,1,8,2,,1
70510,1,6,5,,1
70511,1,36,5,,1
70512,2,25,5,2,1
70513,1,80,3,,1
70514,2,22,3,2,1
70515,1,5,4,,1
70516,1,11,4,,1
70517,1,47,4,,1
70518,2,2,4,,1
70519,1,5,5,,1
70520,1,67,1,,1
70521,1,53,5,,1
70522,2,21,1,2,1
70523,1,31,3,,1
70524,1,0,3,,1
70525,1,63,4,,1
70526,2,10,5,,1
70527,1,63,1,,2
70528,1,15,4,,1
70529,1,49,3,,1
70530,2,1,4,,1
70531,1,49,4,,1
70532,2,9,1,,1
70533,2,51,3,,1
70534,2,48,1,,2
70535,1,40,3,,1
70536,1,30,5,,1
70537,1,26,5,,1
70538,2,11,1,,2
70539,1,22,5,,1
70540,1,18,3,,1
70541,2,13,2,,1
70542,2,14,4,,1
70543,2,78,4,,1
70544,1,77,4,,1
70545,1,31,1,,1
70546,2,0,4,,1
70547,2,39,3,2,1
70548,1,34,1,,2
70549,2,4,1,,2
70550,1,76,4,,1
70551,1,37,3,,1
70552,1,3,4,,1
70553,1,2,4,,1
70554,2,37,3,2,1
70555,2,22,5,2,1
70556,1,2,4,,1
70557,1,1,4,,1
70558,1,14,4,,1
70559,2,1,4,,1
70560,1,3,4,,1
70561,1,42,4,,1
70562,1,52,3,,1
70563,1,0,5,,1
70564,1,80,3,,1
70565,2,76,5,,1
70566,2,31,4,2,1
70567,1,80,3,,1
70568,1,67,4,,1
70569,1,0,3,,1
70570,1,62,4,,1
70571,1,0,4,,1
70572,2,2,2,,2
70573,1,24,1,,1
70574,2,36,4,2,1
70575,2,69,3,,1
70576,1,31,5,,1
70577,2,80,5,,1
70578,1,16,4,,1
70579,2,4,3,,1
70580,1,58,4,,1
70581,2,63,3,,1
70582,2,36,1,2,2
70583,1,14,2,,2
70584,2,36,5,2,1
70585,1,5,5,,1
70586,2,51,4,,1
70587,2,50,2,,2
70588,1,0,4,,1
70589,2,10,4,,1
70590,2,51,2,,1
70591,2,65,2,,2
70592,1,2,4,,1
70593,1,80,4,,1
70594,2,3,4,,1
70595,2,60,2,,1
70596,2,33,3,2,1
70597,2,49,5,,1
70598,2,28,5,2,1
70599,1,54,3,,1
70600,2,80,2,,2
70601,1,0,1,,2
70602,2,10,3,,1
70603,1,55,3,,1
70604,1,39,5,,1
70605,1,56,4,,1
70606,1,80,2,,1
70607,2,45,4,,1
70608,2,68,3,,1
70609,2,1,1,,1
70610,2,1,1,,1
70611,2,12,3,,1
70612,2,5,2,,1
70613,2,54,5,,1
70614,2,20,4,1,1
70615,1,8,1,,2
70616,1,17,5,,1
70617,2,45,3,,1
70618,1,13,1,,2
70619,2,4,1,,1
70620,1,9,1,,1
70621,1,10,5,,1
70622,1,50,1,,1
70623,1,54,5,,1
70624,1,42,1,,1
70625,2,0,1,,1
70626,1,33,3,,1
70627,2,52,4,,1
70628,2,80,3,,1
70629,2,28,5,2,1
70630,1,11,5,,1
70631,1,80,3,,1
70632,2,0,3,,1
70633,1,56,3,,1
70634,2,9,1,,1
70635,2,68,3,,1
70636,1,12,3,,1
70637,1,8,4,,1
70638,1,53,3,,1
70639,2,34,1,2,2
70640,1,6,5,,1
70641,1,63,4,,1
70642,1,12,3,,1
70643,1,7,3,,1
70644,1,41,3,,1
70645,1,6,4,,1
70646,2,80,3,,1
70647,2,38,5,2,1
70648,1,9,1,,2
70649,1,63,2,,1
70650,1,2,3,,1
70651,2,3,5,,1
70652,2,16,3,,1
70653,1,43,3,,1
70654,2,28,3,2,1
70655,2,17,3,,1
70656,2,2,1,,1
70657,1,0,3,,1
70658,1,16,1,,1
70659,2,0,1,,2
70660,2,19,1,,1
70661,2,65,2,,2
70662,1,11,3,,1
70663,2,29,4,3,1
70664,2,70,3,,1
70665,2,13,4,,1
70666,2,3,1,,2
70667,1,5,3,,1
70668,2,41,2,2,2
70669,2,3,1,,1
70670,2,56,2,,2
70671,2,5,4,,1
70672,2,1,2,,2
70673,2,14,5,,1
70674,1,67,3,,1
70675,1,65,5,,1
70676,2,75,3,,1
70677,1,29,5,,1
70678,1,21,2,,1
70679,1,4,3,,1
70680,2,2,4,,1
70681,1,61,3,,1
70682,2,22,4,2,1
70683,2,0,1,,1
70684,1,58,5,,1
70685,2,5,2,,1
70686,2,48,4,,1
70687,1,59,3,,1
70688,2,13,4,,1
70689,1,56,5,,1
70690,2,13,5,,1
70691,2,14,4,,1
70692,1,3,4,,1
70693,1,5,3,,1
70694,1,8,5,,1
70695,2,39,5,2,1
70696,2,47,2,,2
70697,1,32,3,,1
70698,1,1,5,,1
70699,1,0,2,,2
70700,1,0,2,,2
70701,1,24,5,,1
70702,1,26,3,,1
70703,2,57,3,,1
70704,2,35,2,2,1
70705,2,0,5,,1
70706,2,48,1,,2
70707,2,10,5,,1
70708,1,57,3,,1
70709,1,9,4,,1
70710,2,57,2,,1
70711,2,12,5,,1
70712,1,2,5,,1
70713,2,30,5,2,1
70714,2,1,5,,1
70715,2,79,3,,1
70716,2,43,3,2,1
70717,2,70,4,,1
70718,1,75,3,,1
70719,1,12,3,,1
70720,2,7,5,,1
70721,2,79,2,,2
70722,2,5,4,,1
70723,1,32,3,,1
70724,1,5,2,,2
70725,2,60,4,,1
70726,1,5,4,,1
70727,2,44,4,2,1
70728,2,42,4,2,1
70729,1,80,5,,1
70730,1,55,1,,2
70731,1,6,5,,1
70732,2,52,3,,1
70733,2,80,4,,1
70734,1,7,3,,1
70735,2,80,4,,1
70736,2,32,5,2,1
70737,1,28,2,,2
70738,2,39,5,2,1
70739,1,63,3,,1
70740,2,7,4,,1
70741,2,21,4,2,1
70742,1,10,2,,2
70743,1,46,3,,1
70744,2,65,4,,1
70745,1,51,4,,1
70746,1,51,4,,1
70747,1,80,3,,1
70748,2,32,3,2,1
70749,1,2,2,,1
70750,2,26,5,2,1
70751,1,27,1,,2
70752,1,40,3,,1
70753,1,30,1,,2
70754,2,15,3,,1
70755,1,56,3,,1
70756,1,78,3,,1
70757,1,36,3,,1
70758,1,21,2,,1
70759,1,41,1,,2
70760,1,7,5,,1
70761,1,46,1,,2
70762,2,34,4,2,1
70763,2,80,3,,1
70764,2,2,3,,1
70765,2,67,3,,1
70766,2,45,4,,1
70767,2,18,1,,1
70768,2,9,3,,1
70769,2,21,1,2,1
70770,1,7,1,,1
70771,1,17,5,,1
70772,1,71,3,,1
70773,2,33,2,1,1
70774,2,49,4,,1
70775,1,60,2,,1
70776,1,60,5,,1
70777,2,0,5,,1
70778,2,3,3,,1
70779,1,80,3,,1
70780,2,11,3,,1
70781,1,19,1,,1
70782,1,64,3,,1
70783,2,37,5,2,1
70784,2,54,3,,1
70785,2,41,4,2,1
70786,1,60,3,,1
70787,2,64,3,,1
70788,1,34,5,,1
70789,1,5,3,,1
70790,1,49,3,,1
70791,2,45,5,,1
70792,1,30,2,,2
70793,1,66,3,,1
70794,2,66,4,,1
70795,1,12,4,,1
70796,2,10,5,,1
70797,2,33,5,2,1
70798,2,53,4,,1
70799,2,4,5,,1
70800,1,21,4,,1
70801,2,28,3,2,1
70802,2,5,3,,1
70803,1,7,3,,1
70804,2,53,4,,1
70805,2,55,5,,1
70806,2,42,3,2,1
70807,2,22,1,2,1
70808,1,77,4,,1
70809,1,0,5,,1
70810,2,3,5,,1
70811,2,30,5,2,1
70812,1,25,4,,1
70813,2,7,2,,1
70814,2,7,3,,1
70815,2,9,4,,1
70816,2,30,4,2,1
70817,2,21,2,2,1
70818,1,0,2,,1
70819,2,0,5,,1
70820,2,13,2,,2
70821,1,63,3,,1
70822,2,0,4,,1
70823,1,9,4,,1
70824,1,10,1,,1
70825,1,47,3,,1
70826,1,60,1,,1
70827,1,7,3,,1
70828,1,26,3,,1
70829,2,13,4,,1
70830,2,0,4,,1
70831,2,30,5,2,1
70832,2,31,3,3,1
70833,2,35,4,2,1
70834,1,9,3,,1
70835,1,62,3,,1
70836,1,6,1,,1
70837,1,60,1,,2
70838,2,25,4,2,1
70839,2,13,3,,1
70840,2,10,4,,1
70841,1,11,3,,1
70842,1,32,5,,1
70843,2,0,3,,1
70844,1,19,4,,1
70845,2,21,4,1,1
70846,1,9,2,,1
70847,2,19,4,,1
70848,1,80,4,,1
70849,2,49,3,,1
70850,2,28,5,2,1
70851,1,36,3,,1
70852,1,14,4,,1
70853,2,19,4,,1
70854,2,53,4,,1
70855,1,9,1,,1
70856,1,1,4,,1
70857,1,9,3,,1
70858,2,9,3,,1
70859,2,0,4,,1
70860,2,44,4,2,1
70861,2,16,2,,2
70862,1,75,5,,1
70863,2,77,5,,1
70864,1,1,2,,1
70865,1,45,3,,1
70866,2,16,3,,1
70867,2,29,1,1,2
70868,1,46,3,,1
70869,1,38,1,,2
70870,1,7,3,,1
70871,1,39,3,,1
70872,2,23,5,3,1
70873,2,6,1,,1
70874,1,73,4,,1
70875,1,15,3,,1
70876,1,3,4,,1
70877,1,56,1,,2
70878,1,25,4,,1
70879,2,10,5,,1
70880,2,0,3,,1
70881,1,23,3,,1
70882,2,8,4,,1
70883,1,31,4,,1
70884,1,14,4,,1
70885,1,8,1,,1
70886,2,21,4,2,1
70887,2,59,4,,1
70888,1,0,3,,1
70889,2,18,1,,1
70890,2,59,4,,1
70891,2,43,4,2,1
70892,1,6,4,,1
70893,2,30,3,2,1
70894,1,70,3,,1
70895,2,75,3,,1
70896,1,15,4,,1
70897,1,52,4,,1
70898,1,71,2,,2
70899,2,66,3,,1
70900,1,59,4,,1
70901,2,0,4,,1
70902,1,11,4,,1
70903,2,18,1,,1
70904,1,19,2,,1
70905,2,1,1,,1
70906,1,39,3,,1
70907,1,2,4,,1
70908,1,25,3,,1
70909,2,13,5,,1
70910,1,38,3,,1
70911,1,59,3,,1
70912,1,67,2,,2
70913,1,28,5,,1
70914,1,40,4,,1
70915,1,80,3,,1
70916,2,78,2,,2
70917,1,48,4,,1
70918,2,7,3,,1
70919,2,7,3,,1
70920,2,46,5,,1
70921,2,29,5,2,1
70922,2,2,5,,1
70923,1,63,3,,1
70924,1,0,5,,1
70925,1,57,5,,1
70926,2,15,2,,2
70927,1,63,2,,2
70928,2,6,4,,1
70929,2,29,5,2,1
70930,1,6,2,,2
70931,2,44,1,2,1
70932,2,43,5,2,1
70933,2,46,5,,1
70934,1,0,4,,1
70935,2,46,4,,1
70936,1,27,1,,1
70937,2,12,4,,1
70938,1,49,1,,1
70939,2,28,2,2,1
70940,1,21,3,,1
70941,1,45,3,,1
70942,2,16,1,,1
70943,1,8,1,,2
70944,2,0,1,,1
70945,1,49,3,,1
70946,1,2,3,,1
70947,2,4,3,,1
70948,2,19,4,,1
70949,2,68,3,,1
70950,1,50,2,,1
70951,1,7,4,,1
70952,2,64,4,,1
70953,2,9,2,,1
70954,1,61,3,,1
70955,1,14,5,,1
70956,1,15,1,,2
70957,1,12,1,,2
70958,1,1,2,,2
70959,2,55,3,,1
70960,2,8,4,,1
70961,2,74,3,,1
70962,1,40,4,,1
70963,2,17,2,,1
70964,2,35,3,2,1
70965,1,5,2,,1
70966,1,20,5,,1
70967,1,25,4,,1
70968,2,8,3,,1
70969,1,45,1,,2
70970,1,31,3,,1
70971,1,39,3,,1
70972,1,61,4,,1
70973,1,39,3,,1
70974,1,49,3,,1
70975,2,22,3,2,1
70976,1,17,2,,1
70977,1,3,3,,1
70978,1,15,4,,1
70979,1,46,5,,1
70980,1,32,3,,1
70981,1,50,5,,1
70982,1,44,2,,2
70983,2,39,3,2,1
70984,1,73,3,,1
70985,1,74,4,,1
70986,2,4,4,,1
70987,2,22,3,2,1
70988,2,1,4,,1
70989,1,16,3,,1
70990,2,6,1,,1
70991,2,80,3,,1
70992,2,1,2,,1
70993,1,38,5,,1
70994,2,13,2,,2
70995,2,34,3,2,1
70996,1,41,2,,1
70997,2,62,2,,1
70998,2,6,2,,2
70999,2,50,3,,1
71000,2,0,5,,1
71001,1,6,4,,1
71002,1,13,1,,1
71003,1,78,3,,1
71004,2,62,4,,1
71005,2,64,4,,1
71006,2,4,1,,2
71007,2,1,1,,1
71008,1,50,4,,1
71009,2,4,5,,1
71010,2,23,3,2,1
71011,2,57,3,,1
71012,2,24,3,2,1
71013,2,5,4,,1
71014,2,16,5,,1
71015,2,49,5,,1
71016,2,5,1,,2
71017,2,10,3,,1
71018,1,5,3,,1
71019,2,10,1,,1
71020,2,80,3,,1
71021,1,64,5,,1
71022,1,11,3,,1
71023,1,10,1,,1
71024,1,7,3,,1
71025,1,61,4,,1
71026,1,14,1,,1
71027,1,10,1,,2
71028,1,2,1,,1
71029,2,25,5,2,1
71030,2,13,2,,1
71031,1,27,3,,1
71032,2,12,1,,2
71033,1,26,4,,1
71034,1,11,4,,1
71035,1,7,5,,1
71036,1,29,3,,1
71037,2,52,4,,1
71038,1,60,2,,2
71039,2,30,3,2,1
71040,1,63,3,,1
71041,1,9,5,,1
71042,1,38,5,,1
71043,2,9,4,,1
71044,1,0,5,,1
71045,1,80,3,,1
71046,1,52,3,,1
71047,2,52,4,,1
71048,2,52,1,,1
71049,2,20,1,2,1
71050,2,0,2,,2
71051,1,78,3,,1
71052,2,18,1,,2
71053,2,61,4,,1
71054,2,51,3,,1
71055,2,0,5,,1
71056,1,59,5,,1
71057,2,62,4,,1
71058,2,19,3,,1
71059,1,53,3,,1
71060,2,31,3,2,1
71061,1,54,1,,2
71062,1,52,3,,1
71063,2,34,3,2,1
71064,2,26,5,2,1
71065,2,51,3,,1
71066,2,71,2,,2
71067,2,4,1,,2
71068,1,45,3,,1
71069,2,62,3,,1
71070,2,79,4,,1
71071,2,36,5,2,1
71072,2,50,2,,2
71073,2,18,4,,1
71074,2,1,5,,1
71075,2,3,3,,1
71076,2,63,5,,1
71077,2,13,1,,1
71078,2,22,4,2,1
71079,1,34,3,,1
71080,1,22,3,,1
71081,1,4,4,,1
71082,1,78,5,,1
71083,2,62,4,,1
71084,1,55,3,,1
71085,1,1,4,,1
71086,1,24,5,,1
71087,2,65,1,,2
71088,2,13,2,,1
71089,2,32,1,2,2
71090,1,49,5,,1
71091,2,39,2,2,1
71092,2,71,1,,2
71093,1,50,3,,1
71094,2,51,3,,1
71095,1,31,3,,1
71096,2,13,1,,2
71097,1,21,4,,1
71098,2,19,4,,1
71099,2,80,3,,1
71100,2,80,5,,1
71101,1,51,3,,1
71102,1,19,5,,1
71103,2,57,3,,1
71104,2,78,4,,1
71105,2,66,2,,2
71106,1,1,3,,1
71107,2,34,3,2,1
71108,2,20,4,2,1
71109,2,0,1,,1
71110,1,2,2,,1
71111,2,75,3,,1
71112,2,55,4,,1
71113,2,26,5,2,1
71114,2,20,3,2,1
71115,2,12,4,,1
71116,2,7,4,,1
71117,2,32,4,2,1
71118,2,51,3,,1
71119,1,36,3,,1
71120,1,69,3,,1
71121,2,0,5,,1
71122,1,63,3,,1
71123,1,41,4,,1
71124,1,0,2,,2
71125,2,9,5,,1
71126,1,5,1,,1
71127,2,70,3,,1
71128,1,6,3,,1
71129,1,16,3,,1
71130,2,50,4,,1
71131,1,13,3,,1
71132,2,68,3,,1
71133,2,36,3,2,1
71134,1,3,3,,1
71135,2,76,3,,1
71136,1,21,5,,1
71137,1,61,1,,1
71138,1,0,4,,1
71139,1,7,1,,1
71140,1,26,1,,2
71141,2,78,4,,1
71142,1,8,5,,1
71143,2,53,4,,1
71144,2,30,3,2,1
71145,2,15,1,,1
71146,1,34,3,,1
71147,2,11,4,,1
71148,1,0,4,,1
71149,1,12,5,,1
71150,1,8,4,,1
71151,2,8,4,,1
71152,1,80,2,,1
71153,2,7,4,,1
71154,2,11,5,,1
71155,1,41,3,,1
71156,2,16,1,,1
71157,2,26,4,1,1
71158,1,39,5,,1
71159,2,37,3,2,1
71160,2,3,5,,1
71161,1,45,5,,1
71162,1,13,5,,1
71163,1,11,3,,1
71164,1,48,3,,1
71165,2,0,4,,1
71166,1,55,5,,1
71167,2,19,5,,1
71168,1,79,3,,1
71169,1,62,3,,1
71170,1,23,3,,1
71171,2,61,4,,1
71172,2,42,4,2,1
71173,2,5,1,,2
71174,1,11,3,,1
71175,1,73,2,,1
71176,1,62,4,,1
71177,2,4,2,,1
71178,2,4,2,,1
71179,2,32,4,3,1
71180,1,57,4,,1
71181,1,19,4,,1
71182,2,47,4,,1
71183,1,38,3,,1
71184,1,64,5,,1
71185,1,29,1,,1
71186,1,1,1,,1
71187,2,63,1,,1
71188,2,1,4,,1
71189,1,51,3,,1
71190,2,12,4,,1
71191,2,15,4,,1
71192,1,1,2,,1
71193,2,7,3,,1
71194,2,61,5,,1
71195,2,36,5,2,1
71196,2,18,5,,1
71197,1,36,3,,1
71198,2,11,4,,1
71199,2,49,5,,1
71200,1,51,3,,1
71201,2,57,5,,1
71202,2,80,3,,1
71203,2,63,5,,1
71204,2,27,1,2,1
71205,2,12,3,,1
71206,1,29,5,,1
71207,1,7,4,,1
71208,1,32,3,,1
71209,2,2,1,,2
71210,1,0,3,,1
71211,2,32,5,2,1
71212,2,65,3,,1
71213,2,38,3,2,1
71214,2,11,1,,2
71215,1,60,3,,1
71216,1,46,5,,1
71217,1,28,1,,2
71218,1,33,3,,1
71219,1,60,4,,1
71220,1,4,4,,1
71221,1,1,1,,1
71222,2,55,3,,1
71223,2,25,4,2,1
71224,2,68,3,,1
71225,1,0,1,,2
71226,2,0,3,,1
71227,1,39,3,,1
71228,2,49,1,,2
71229,1,48,5,,1
71230,1,30,1,,2
71231,1,52,4,,1
71232,2,55,3,,1
71233,1,6,4,,1
71234,2,47,3,,1
71235,1,9,3,,1
71236,2,2,4,,1
71237,2,43,3,2,1
71238,2,53,3,,1
71239,1,48,3,,1
71240,1,80,3,,1
71241,2,0,4,,1
71242,1,48,3,,1
71243,1,17,4,,1
71244,2,64,3,,1
71245,1,62,5,,1
71246,1,14,1,,1
71247,1,13,4,,1
71248,1,4,5,,1
71249,1,24,4,,1
71250,1,39,3,,1
71251,1,60,4,,1
71252,2,41,2,2,2
71253,2,47,3,,1
71254,2,50,5,,1
71255,2,2,3,,1
71256,2,7,4,,1
71257,1,7,4,,1
71258,2,19,2,,1
71259,2,23,5,2,1
71260,2,14,1,,1
71261,2,50,2,,2
71262,1,15,3,,1
71263,1,47,3,,1
71264,2,20,2,2,1
71265,2,15,4,,1
71266,2,68,3,,1
71267,2,41,5,2,1
71268,1,5,3,,2
71269,1,33,4,,1
71270,2,15,2,,1
71271,1,57,1,,2
71272,1,30,3,,1
71273,1,11,1,,1
71274,2,28,1,2,1
71275,2,12,4,,1
71276,2,0,3,,1
71277,2,4,1,,1
71278,1,69,4,,1
71279,1,40,3,,1
71280,2,23,3,2,1
71281,1,2,4,,1
71282,2,25,5,2,1
71283,2,0,2,,2
71284,2,64,4,,1
71285,1,10,1,,1
71286,2,56,2,,1
71287,2,3,3,,1
71288,1,68,3,,1
71289,2,32,3,2,1
71290,2,10,2,,1
71291,1,50,3,,1
71292,2,36,4,2,1
71293,1,3,2,,2
71294,1,16,4,,1
71295,1,25,3,,1
71296,2,32,3,2,1
71297,1,19,4,,1
71298,2,7,5,,1
71299,1,2,4,,1
71300,2,35,5,2,1
71301,2,24,3,2,1
71302,2,56,4,,1
71303,2,4,4,,1
71304,1,1,1,,2
71305,1,7,1,,2
71306,2,52,5,,1
71307,1,58,3,,1
71308,2,69,5,,1
71309,2,59,4,,1
71310,2,67,4,,1
71311,2,80,2,,2
71312,2,52,4,,1
71313,1,52,4,,1
71314,1,51,1,,2
71315,1,44,3,,1
71316,1,57,5,,1
71317,1,0,4,,1
71318,2,2,4,,1
71319,2,2,3,,1
71320,1,2,5,,1
71321,2,54,4,,1
71322,2,21,4,2,1
71323,1,9,5,,1
71324,1,35,2,,2
71325,2,3,3,,1
71326,1,6,4,,1
71327,1,3,1,,2
71328,2,54,2,,2
71329,1,8,3,,1
71330,1,39,5,,1
71331,2,0,1,,2
71332,2,10,1,,2
71333,2,30,1,2,1
71334,1,80,3,,1
71335,1,61,2,,2
71336,1,45,5,,1
71337,1,7,3,,1
71338,2,8,4,,1
71339,2,69,3,,1
71340,2,36,3,2,1
71341,1,58,5,,1
71342,1,80,3,,1
71343,2,29,3,2,1
71344,1,65,3,,1
71345,1,60,1,,2
71346,2,74,3,,1
71347,1,53,3,,1
71348,1,56,1,,1
71349,1,78,5,,1
71350,2,6,4,,1
71351,2,52,5,,1
71352,2,10,5,,1
71353,2,76,3,,1
71354,1,50,1,,1
71355,2,20,5,2,1
71356,1,63,3,,1
71357,1,29,4,,1
71358,2,1,2,,1
71359,1,41,2,,2
71360,2,25,1,2,2
